status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price,year
for_sale,3,2,0.28,Townsend,Delaware,19734,1750.0,2020-11-04,364900.0,2020
for_sale,4,3,0.38,Smyrna,Delaware,19977,2269.0,2016-01-12,465500.0,2016
for_sale,3,2,66.8,Smyrna,Delaware,19977,2448.0,2008-10-22,1550000.0,2008
for_sale,5,3,0.86,Townsend,Delaware,19734,3350.0,2017-12-04,450000.0,2017
for_sale,3,2,0.39,Townsend,Delaware,19734,2900.0,2012-09-17,154900.0,2012
for_sale,4,4,0.46,Vineland,New Jersey,8360,1964.0,2005-08-01,299900.0,2005
for_sale,4,3,0.29,Vineland,New Jersey,8361,2368.0,1975-09-22,325000.0,1975
for_sale,2,1,0.15,Vineland,New Jersey,8360,902.0,2021-11-23,212900.0,2021
for_sale,5,5,1.84,Millstone,New Jersey,8510,4222.0,2003-07-24,990000.0,2003
for_sale,3,2,0.24,Roebling,New Jersey,8554,1228.0,2007-12-26,285000.0,2007
for_sale,4,3,0.19,Burlington Township,New Jersey,8016,2442.0,2018-09-27,499900.0,2018
for_sale,3,3,0.17,Burlington Township,New Jersey,8016,2000.0,1991-02-21,415000.0,1991
for_sale,5,3,0.92,Cranbury,New Jersey,8512,3580.0,1989-10-23,1195000.0,1989
for_sale,2,3,0.08,Cranbury,New Jersey,8512,1808.0,2017-11-08,389900.0,2017
for_sale,4,3,0.19,Cranbury,New Jersey,8512,2360.0,2021-03-25,829500.0,2021
for_sale,4,4,0.81,Cranbury,New Jersey,8512,4034.0,2017-12-04,1200000.0,2017
for_sale,3,3,0.08,Cranbury,New Jersey,8512,3105.0,2019-09-19,849999.0,2019
for_sale,6,4,1.14,Cream Ridge,New Jersey,8514,4158.0,1989-08-08,375000.0,1989
for_sale,2,1,0.15,Whiting,New Jersey,8759,1148.0,2005-06-23,160000.0,2005
for_sale,5,3,3.01,Chesterfield,New Jersey,8515,2800.0,1997-03-06,625000.0,1997
for_sale,1,1,0.25,Trenton,New Jersey,8620,544.0,2004-11-16,165000.0,2004
for_sale,4,3,1.86,Millstone,New Jersey,8535,4048.0,2001-06-14,850000.0,2001
for_sale,3,1,1.0,Jackson,New Jersey,8527,1050.0,2009-09-29,410000.0,2009
for_sale,4,4,1.16,Cream Ridge,New Jersey,8514,3224.0,2019-06-27,899999.0,2019
for_sale,4,3,0.47,Roosevelt,New Jersey,8555,3250.0,1991-05-06,529800.0,1991
for_sale,5,4,0.25,Bordentown,New Jersey,8505,3750.0,2000-07-28,455000.0,2000
for_sale,3,2,0.17,Bordentown,New Jersey,8505,1467.0,2021-10-14,390000.0,2021
for_sale,3,1,0.43,Roosevelt,New Jersey,8555,1317.0,2008-11-12,336000.0,2008
for_sale,3,2,1.0,Jackson,New Jersey,8527,2068.0,2003-09-30,494900.0,2003
for_sale,2,2,0.14,Toms River,New Jersey,8757,1404.0,2010-04-08,345000.0,2010
for_sale,2,1,0.3,Hightstown,New Jersey,8520,875.0,2020-03-25,324900.0,2020
for_sale,4,4,0.46,East Windsor,New Jersey,8520,5067.0,2003-10-03,749900.0,2003
for_sale,5,3,0.56,East Windsor,New Jersey,8520,4500.0,1998-11-20,769000.0,1998
for_sale,4,3,0.23,East Windsor,New Jersey,8520,2928.0,2006-09-11,675000.0,2006
for_sale,4,3,0.27,East Windsor,New Jersey,8520,1984.0,2004-08-26,515000.0,2004
for_sale,2,2,0.03,Hightstown,New Jersey,8520,1310.0,2019-05-17,252000.0,2019
for_sale,3,3,0.13,East Windsor,New Jersey,8520,1800.0,2015-08-11,405000.0,2015
for_sale,3,3,0.04,East Windsor,New Jersey,8520,1636.0,2019-07-18,366000.0,2019
for_sale,3,3,0.04,East Windsor,New Jersey,8520,1564.0,1973-04-17,349990.0,1973
for_sale,3,1,0.04,East Windsor,New Jersey,8520,1656.0,2010-04-26,307900.0,2010
for_sale,3,3,0.04,East Windsor,New Jersey,8520,1620.0,1992-10-06,349900.0,1992
for_sale,2,2,0.05,Hightstown,New Jersey,8520,1424.0,2008-12-23,329900.0,2008
for_sale,3,3,0.04,East Windsor,New Jersey,8520,1620.0,2004-11-16,360000.0,2004
for_sale,2,2,0.03,East Windsor,New Jersey,8520,1314.0,2019-01-08,307000.0,2019
for_sale,3,2,0.04,East Windsor,New Jersey,8520,1620.0,2000-02-08,325000.0,2000
for_sale,4,3,0.86,East Windsor,New Jersey,8520,2068.0,1971-07-23,470000.0,1971
for_sale,3,3,0.04,East Windsor,New Jersey,8520,1564.0,2019-08-09,325000.0,2019
for_sale,4,3,0.46,East Windsor,New Jersey,8520,2404.0,1996-07-16,550000.0,1996
for_sale,4,1,0.22,East Windsor,New Jersey,8520,1570.0,2004-12-22,379000.0,2004
for_sale,3,3,0.04,East Windsor,New Jersey,8520,1620.0,2008-05-08,379999.0,2008
for_sale,4,4,4.7,Hightstown,New Jersey,8520,2315.0,2019-09-10,624900.0,2019
for_sale,3,2,0.19,Jamesburg,New Jersey,8831,1543.0,2010-04-09,500000.0,2010
for_sale,2,2,0.1,Monroe,New Jersey,8831,1824.0,1997-07-07,489900.0,1997
for_sale,4,2,1.4,West Amwell,New Jersey,8530,2400.0,2015-12-28,489000.0,2015
for_sale,4,2,0.05,Lambertville,New Jersey,8530,1548.0,2018-01-04,549000.0,2018
for_sale,3,1,0.02,Lambertville,New Jersey,8530,1190.0,1994-12-23,385000.0,1994
for_sale,5,3,2.54,Pennington,New Jersey,8534,2847.0,1986-03-18,595000.0,1986
for_sale,3,3,0.44,Plainsboro,New Jersey,8536,2154.0,2016-03-03,749900.0,2016
for_sale,3,3,0.18,Plainsboro,New Jersey,8536,1808.0,2004-11-12,749000.0,2004
for_sale,3,3,0.48,East Amwell Township,New Jersey,8551,1848.0,2018-08-27,599999.0,2018
for_sale,4,3,0.2,Hightstown,New Jersey,8520,3288.0,1986-04-18,335000.0,1986
for_sale,3,2,0.39,East Windsor,New Jersey,8520,2550.0,1990-05-04,499900.0,1990
for_sale,3,2,0.13,Hightstown,New Jersey,8520,1243.0,2015-07-27,319900.0,2015
for_sale,4,2,0.46,East Windsor,New Jersey,8520,1912.0,2021-02-08,399000.0,2021
for_sale,5,2,1.08,Robbinsville,New Jersey,8520,2425.0,2011-12-06,550000.0,2011
for_sale,3,3,0.06,East Windsor,New Jersey,8520,1784.0,2007-06-05,400000.0,2007
for_sale,3,2,0.12,Hightstown,New Jersey,8520,1617.0,2013-06-03,379000.0,2013
for_sale,3,3,0.04,East Windsor,New Jersey,8520,1620.0,1972-06-28,385000.0,1972
for_sale,5,3,0.33,East Windsor,New Jersey,8520,2923.0,2001-01-19,697000.0,2001
for_sale,3,2,0.16,Hightstown,New Jersey,8520,2440.0,2020-04-14,459900.0,2020
for_sale,3,3,0.04,Hightstown,New Jersey,8520,1620.0,2001-03-23,335000.0,2001
for_sale,5,2,0.07,Lambertville,New Jersey,8530,2464.0,1999-09-08,695000.0,1999
for_sale,4,3,0.06,Trenton,New Jersey,8618,1535.0,2008-10-07,139900.0,2008
for_sale,6,3,0.23,Monroe,New Jersey,8831,3152.0,2003-11-07,425000.0,2003
for_sale,4,2,0.09,Hamilton,New Jersey,8610,1608.0,2014-04-29,239900.0,2014
for_sale,5,5,50.0,East Brunswick,New Jersey,8816,5226.0,1996-01-29,1975000.0,1996
for_sale,3,1,0.16,Hamilton,New Jersey,8610,1800.0,2022-02-04,299000.0,2022
for_sale,2,3,0.43,Old Bridge,New Jersey,8857,1320.0,2019-10-16,349900.0,2019
for_sale,5,7,3.0,Millstone,New Jersey,8535,8113.0,2019-01-08,2399000.0,2019
for_sale,3,3,0.15,Monroe,New Jersey,8831,3234.0,2015-10-19,789000.0,2015
for_sale,5,4,5.0,East Brunswick,New Jersey,8816,4300.0,2013-09-16,1349000.0,2013
for_sale,2,2,0.17,Monroe Township,New Jersey,8831,2077.0,2016-03-23,600000.0,2016
for_sale,2,2,0.14,Monroe Township,New Jersey,8831,1928.0,2006-12-28,599000.0,2006
for_sale,3,3,0.22,Monroe,New Jersey,8831,3089.0,2017-09-07,658000.0,2017
for_sale,3,2,0.19,Monroe Township,New Jersey,8831,1760.0,1980-02-25,399999.0,1980
for_sale,3,3,0.17,Hightstown,New Jersey,8520,1756.0,2021-02-10,409900.0,2021
for_sale,4,2,3.0,Farmingdale,New Jersey,7727,2300.0,1993-10-04,675000.0,1993
for_sale,4,3,0.16,Monroe,New Jersey,8831,2607.0,2010-07-02,820000.0,2010
for_sale,2,2,0.03,Monroe,New Jersey,8831,1150.0,2019-09-06,170000.0,2019
for_sale,2,3,0.07,Monroe,New Jersey,8831,2103.0,1995-02-07,369900.0,1995
for_sale,2,2,0.04,Monroe,New Jersey,8831,1312.0,2000-10-30,240000.0,2000
for_sale,4,5,34.79,Monroe,New Jersey,8831,4000.0,2021-12-21,1190000.0,2021
for_sale,2,2,0.15,Monroe,New Jersey,8831,2102.0,2007-09-26,575000.0,2007
for_sale,2,2,0.25,Monroe,New Jersey,8831,1996.0,1996-11-22,469900.0,1996
for_sale,4,3,0.2,East Windsor,New Jersey,8520,1887.0,2000-09-06,419900.0,2000
for_sale,4,3,0.49,East Windsor,New Jersey,8520,4225.0,2021-05-17,677000.0,2021
for_sale,2,2,0.14,Monroe,New Jersey,8831,1404.0,2022-02-14,399998.0,2022
for_sale,3,3,0.15,Monroe,New Jersey,8831,2725.0,2018-05-09,685000.0,2018
for_sale,4,3,0.24,Hightstown,New Jersey,8520,2708.0,2001-12-20,679999.0,2001
for_sale,3,3,0.24,Hightstown,New Jersey,8520,1692.0,2018-06-18,450000.0,2018
for_sale,4,3,0.2,Monroe,New Jersey,8831,3250.0,2005-11-01,750000.0,2005
for_sale,2,2,0.02,Monroe,New Jersey,8831,1514.0,2008-05-08,350000.0,2008
for_sale,3,3,0.19,East Windsor,New Jersey,8520,1792.0,2020-10-13,489000.0,2020
for_sale,5,5,0.88,Monroe Township,New Jersey,8831,5764.0,2011-12-07,1650000.0,2011
for_sale,2,2,0.05,Monroe,New Jersey,8831,1604.0,1995-07-19,340000.0,1995
for_sale,2,3,0.07,Monroe,New Jersey,8831,1578.0,1987-02-12,299000.0,1987
for_sale,5,3,1.0,Monroe,New Jersey,8831,3300.0,1997-07-30,889000.0,1997
for_sale,4,3,0.34,East Brunswick,New Jersey,8816,2468.0,1976-08-30,529900.0,1976
for_sale,6,7,0.89,Monroe,New Jersey,8831,5453.0,2005-12-06,1199900.0,2005
for_sale,3,3,0.24,East Windsor,New Jersey,8520,2080.0,2002-07-22,619900.0,2002
for_sale,4,2,0.23,Jamesburg,New Jersey,8831,2174.0,2007-09-05,359000.0,2007
for_sale,5,2,0.84,Monroe,New Jersey,8831,4060.0,2012-03-13,499999.0,2012
for_sale,3,3,0.13,Monroe,New Jersey,8831,2450.0,1996-08-15,500000.0,1996
for_sale,2,2,0.04,Monroe,New Jersey,8831,1406.0,2019-01-23,240000.0,2019
for_sale,2,2,0.14,Monroe,New Jersey,8831,1825.0,2021-08-11,425000.0,2021
for_sale,4,4,0.18,Jamesburg,New Jersey,8831,1836.0,2021-12-03,479900.0,2021
for_sale,3,3,0.17,Monroe,New Jersey,8831,2099.0,2021-08-02,463000.0,2021
for_sale,2,2,0.19,Monroe,New Jersey,8831,1707.0,2020-10-14,380000.0,2020
for_sale,3,2,0.32,Jamesburg,New Jersey,8831,1738.0,2006-10-20,444900.0,2006
for_sale,3,3,0.13,Monroe,New Jersey,8831,2576.0,1997-05-23,415000.0,1997
for_sale,2,2,0.03,Monroe,New Jersey,8831,1296.0,1990-11-28,249900.0,1990
for_sale,3,3,0.08,Monroe,New Jersey,8831,2364.0,2018-08-22,600000.0,2018
for_sale,1,1,0.06,Monroe,New Jersey,8831,805.0,2002-03-06,189900.0,2002
for_sale,2,2,0.24,Monroe,New Jersey,8831,2334.0,2007-03-08,659800.0,2007
for_sale,3,3,9.33,Monroe,New Jersey,8831,2600.0,2005-11-04,450000.0,2005
for_sale,3,2,0.16,Monroe,New Jersey,8831,1916.0,2006-06-30,535000.0,2006
for_sale,3,3,0.18,Monroe,New Jersey,8831,3130.0,2010-12-08,749000.0,2010
for_sale,4,3,0.18,Monroe,New Jersey,8831,3353.0,2012-03-12,829800.0,2012
for_sale,2,2,0.05,Monroe,New Jersey,8831,1604.0,1995-07-05,324900.0,1995
for_sale,2,2,0.17,Monroe,New Jersey,8831,1878.0,1995-11-15,479900.0,1995
for_sale,4,5,3.07,Millstone,New Jersey,8535,4071.0,2021-01-07,995000.0,2021
for_sale,2,2,0.13,Monroe,New Jersey,8831,1404.0,1985-12-17,265000.0,1985
for_sale,2,2,0.05,Monroe,New Jersey,8831,1304.0,2010-11-03,309999.0,2010
for_sale,3,2,9.12,Jackson,New Jersey,8527,1484.0,1988-01-15,1100000.0,1988
for_sale,3,3,0.16,Monroe,New Jersey,8831,3096.0,2001-06-22,565000.0,2001
for_sale,4,3,0.16,Monroe,New Jersey,8831,3230.0,2009-12-18,735000.0,2009
for_sale,5,4,3.0,Millstone,New Jersey,8510,4190.0,2013-06-13,1395000.0,2013
for_sale,2,2,0.12,Monroe,New Jersey,8831,1404.0,2007-12-18,318000.0,2007
for_sale,3,2,0.47,Hamilton,New Jersey,8620,1492.0,2016-10-20,359900.0,2016
for_sale,4,4,0.37,East Brunswick,New Jersey,8816,2516.0,2021-12-01,774999.0,2021
for_sale,5,3,3.02,Monroe,New Jersey,8831,3246.0,2013-02-04,949900.0,2013
for_sale,4,2,0.2,Jamesburg,New Jersey,8831,1686.0,2020-07-27,375000.0,2020
for_sale,4,2,0.21,Trenton,New Jersey,8610,2210.0,2017-03-16,379990.0,2017
for_sale,2,2,0.17,Monroe,New Jersey,8831,1878.0,1995-11-16,469999.0,1995
for_sale,4,3,0.46,Manalapan,New Jersey,7726,1781.0,2009-12-14,499000.0,2009
for_sale,5,3,0.87,Manalapan,New Jersey,7726,2850.0,2017-09-18,879000.0,2017
for_sale,4,4,0.16,Manalapan,New Jersey,7726,2803.0,2018-03-02,830000.0,2018
for_sale,2,2,0.06,Monroe,New Jersey,8831,2131.0,2006-11-09,389000.0,2006
for_sale,2,2,0.12,Monroe,New Jersey,8831,1404.0,1998-09-28,409900.0,1998
for_sale,3,2,3.01,Millstone Township,New Jersey,8510,1632.0,2018-07-17,889000.0,2018
for_sale,5,4,2.89,Manalapan,New Jersey,7726,4800.0,1995-06-21,999999.0,1995
for_sale,3,3,0.11,Monroe,New Jersey,8831,2242.0,2015-04-02,599800.0,2015
for_sale,3,4,0.36,East Brunswick,New Jersey,8816,1758.0,2021-10-20,550000.0,2021
for_sale,4,3,0.25,Old Bridge,New Jersey,8857,2275.0,2005-11-01,850000.0,2005
for_sale,2,2,0.08,East Brunswick,New Jersey,8816,1366.0,2013-05-10,325000.0,2013
for_sale,3,2,0.35,Hamilton,New Jersey,8690,1245.0,1979-06-06,360000.0,1979
for_sale,5,5,1.18,East Brunswick,New Jersey,8850,4966.0,2009-12-16,1449900.0,2009
for_sale,3,4,0.03,Hamilton,New Jersey,8610,1320.0,2002-06-13,269900.0,2002
for_sale,3,3,0.16,North Brunswick,New Jersey,8902,2085.0,1990-07-19,559000.0,1990
for_sale,5,4,0.95,Jackson,New Jersey,8527,2600.0,1999-02-25,699000.0,1999
for_sale,4,3,0.19,Englishtown,New Jersey,7726,1964.0,2015-08-12,575000.0,2015
for_sale,5,4,0.69,Princeton Junction,New Jersey,8550,3012.0,2007-05-18,849000.0,2007
for_sale,4,2,6.78,Monroe,New Jersey,8831,1800.0,2009-06-11,759000.0,2009
for_sale,3,2,0.19,Jamesburg,New Jersey,8831,1560.0,1977-08-29,440000.0,1977
for_sale,2,2,0.03,Monroe,New Jersey,8831,1374.0,2005-12-22,215000.0,2005
for_sale,2,2,0.03,Monroe,New Jersey,8831,1448.0,1987-03-31,260000.0,1987
for_sale,2,2,0.04,Monroe,New Jersey,8831,1312.0,2022-01-03,374950.0,2022
for_sale,2,2,0.05,Monroe,New Jersey,8831,1620.0,2004-09-09,339900.0,2004
for_sale,2,2,0.13,Monroe,New Jersey,8831,1404.0,2007-06-11,330000.0,2007
for_sale,2,4,0.02,Manalapan,New Jersey,7726,1314.0,2016-10-31,375000.0,2016
for_sale,2,2,0.15,Monroe,New Jersey,8831,1184.0,1994-06-23,289900.0,1994
for_sale,2,2,0.12,Jamesburg,New Jersey,8831,1308.0,2017-07-25,289000.0,2017
for_sale,4,3,0.2,Princeton,New Jersey,8540,1989.0,1991-05-10,865000.0,1991
for_sale,5,5,1.15,East Brunswick,New Jersey,8816,4604.0,2004-06-21,1149000.0,2004
for_sale,3,1,0.1,Trenton,New Jersey,8618,1492.0,1990-06-20,258000.0,1990
for_sale,5,3,0.0,Monroe,New Jersey,8831,2900.0,2007-09-18,824900.0,2007
for_sale,4,2,0.07,Trenton,New Jersey,8618,1592.0,2018-09-10,240000.0,2018
for_sale,4,4,0.15,Washington Crossing,Pennsylvania,18977,3437.0,2004-12-21,899900.0,2004
for_sale,3,4,0.17,Newtown,Pennsylvania,18940,5366.0,2016-10-13,1195000.0,2016
for_sale,2,2,0.05,Monroe,New Jersey,8831,1304.0,2022-02-14,359900.0,2022
for_sale,5,3,0.37,Jamesburg,New Jersey,8831,2396.0,2005-12-27,559000.0,2005
for_sale,5,8,2.06,Newtown,Pennsylvania,18940,7277.0,2018-06-21,3450000.0,2018
for_sale,3,2,0.24,Hamilton,New Jersey,8619,1232.0,1994-06-27,363000.0,1994
for_sale,3,2,0.21,Ewing,New Jersey,8628,1218.0,2021-04-29,399900.0,2021
for_sale,4,1,0.05,Trenton,New Jersey,8618,1384.0,2017-12-11,160000.0,2017
for_sale,4,2,0.1,Princeton,New Jersey,8540,1536.0,2014-03-10,799000.0,2014
for_sale,3,3,0.07,Trenton,New Jersey,8608,1485.0,2021-01-21,250000.0,2021
for_sale,3,2,0.11,Ewing,New Jersey,8638,1154.0,2017-06-15,290000.0,2017
for_sale,5,2,0.04,Trenton,New Jersey,8608,2490.0,2007-02-26,149999.0,2007
for_sale,2,3,0.04,Franklin,New Jersey,8873,1474.0,2008-07-03,349900.0,2008
for_sale,3,2,0.34,Raritan,New Jersey,8822,1256.0,2015-07-22,425000.0,2015
for_sale,3,1,0.05,Trenton,New Jersey,8618,1367.0,2017-06-08,189900.0,2017
for_sale,5,3,0.17,Raritan,New Jersey,8869,2118.0,1986-12-22,525900.0,1986
for_sale,4,2,0.04,Trenton,New Jersey,8618,1734.0,2015-09-28,150000.0,2015
for_sale,4,3,0.03,Milltown,New Jersey,8850,1790.0,2013-04-12,639000.0,2013
for_sale,2,2,0.19,Monroe,New Jersey,8831,1632.0,2019-06-24,475000.0,2019
for_sale,3,2,0.17,Lawrence,New Jersey,8648,1215.0,2004-08-23,369900.0,2004
for_sale,2,2,0.12,Monroe,New Jersey,8831,1715.0,1999-05-25,375000.0,1999
for_sale,3,3,0.08,Robbinsville,New Jersey,8691,1894.0,1997-08-11,489900.0,1997
for_sale,3,2,0.28,Trenton,New Jersey,8618,1555.0,1999-12-10,215777.0,1999
for_sale,4,2,0.07,Trenton,New Jersey,8618,1358.0,2022-01-26,80000.0,2022
for_sale,4,3,2.37,Perrineville,New Jersey,8535,3282.0,2001-09-05,798000.0,2001
for_sale,3,3,0.27,Yardley,Pennsylvania,19067,2036.0,2012-11-02,499000.0,2012
for_sale,4,3,0.11,Monroe,New Jersey,8831,1805.0,2008-06-02,625000.0,2008
for_sale,5,3,0.4,East Windsor,New Jersey,8520,3151.0,2000-03-22,700000.0,2000
for_sale,3,3,0.12,Raritan,New Jersey,8822,2316.0,2011-09-26,493000.0,2011
for_sale,4,3,0.43,Yardley,Pennsylvania,19067,2239.0,1994-07-01,525000.0,1994
for_sale,4,4,0.0,Monroe Township,New Jersey,8831,3478.0,2018-03-20,950000.0,2018
for_sale,4,3,0.69,Monroe,New Jersey,8831,1848.0,2003-07-16,585000.0,2003
for_sale,3,4,0.78,New Hope,Pennsylvania,18938,2780.0,2020-11-19,1299900.0,2020
for_sale,5,3,1.03,Lawrenceville,New Jersey,8648,3004.0,2013-05-23,625000.0,2013
for_sale,5,3,0.04,Trenton,New Jersey,8609,1680.0,2007-01-30,195000.0,2007
for_sale,4,1,0.05,Trenton,New Jersey,8618,2002.0,2021-10-29,124900.0,2021
for_sale,2,2,0.23,Monroe,New Jersey,8831,2003.0,2017-04-10,699000.0,2017
for_sale,4,4,3.0,Monroe,New Jersey,8831,3459.0,2001-09-13,799000.0,2001
for_sale,3,3,0.22,Monroe,New Jersey,8831,3579.0,2016-01-13,999000.0,2016
for_sale,3,5,2.02,Princeton,New Jersey,8540,4336.0,2020-10-07,2600000.0,2020
for_sale,7,9,3.05,Princeton,New Jersey,8540,12000.0,2005-10-21,4450000.0,2005
for_sale,3,2,0.17,Hamilton,New Jersey,8610,1268.0,2006-06-27,284900.0,2006
for_sale,4,3,8.73,Raritan,New Jersey,8822,2088.0,2013-10-07,600000.0,2013
for_sale,5,4,2.1,Princeton,New Jersey,8540,3841.0,2008-08-25,1850000.0,2008
for_sale,4,4,0.17,Princeton,New Jersey,8540,2413.0,2020-02-24,780000.0,2020
for_sale,3,3,0.16,Delaware,New Jersey,8559,2474.0,2017-07-14,524900.0,2017
for_sale,2,2,0.04,Robbinsville,New Jersey,8691,1436.0,1987-02-02,265000.0,1987
for_sale,2,2,0.04,Monroe,New Jersey,8831,1401.0,2018-05-16,319900.0,2018
for_sale,3,2,0.15,Hamilton,New Jersey,8690,1849.0,2017-01-19,450000.0,2017
for_sale,3,1,0.1,Hamilton,New Jersey,8610,1254.0,2017-06-29,307000.0,2017
for_sale,3,1,0.05,Trenton,New Jersey,8609,1202.0,1987-06-15,40000.0,1987
for_sale,3,3,0.31,Hamilton,New Jersey,8619,1782.0,2018-05-23,385000.0,2018
for_sale,4,3,2.68,Tabernacle,New Jersey,8088,2760.0,2020-08-03,574900.0,2020
for_sale,3,3,0.34,Lawrence Township,New Jersey,8648,2350.0,2021-12-10,624999.0,2021
for_sale,5,2,0.04,Trenton,New Jersey,8611,1792.0,2011-11-02,130000.0,2011
for_sale,4,1,0.04,Trenton,New Jersey,8611,1680.0,2007-08-22,109900.0,2007
for_sale,5,4,0.11,Trenton,New Jersey,8618,1644.0,2021-08-26,224777.0,2021
for_sale,3,2,0.07,Trenton,New Jersey,8618,1246.0,2000-04-12,95777.0,2000
for_sale,3,2,0.11,Trenton,New Jersey,8618,1466.0,2017-10-23,185000.0,2017
for_sale,5,5,0.5,Lawrenceville,New Jersey,8648,3630.0,2019-03-01,1099999.0,2019
for_sale,2,2,0.17,Toms River,New Jersey,8757,1440.0,2021-04-12,329000.0,2021
for_sale,4,3,0.24,Levittown,Pennsylvania,19055,3050.0,2018-03-29,470000.0,2018
for_sale,4,2,0.16,Levittown,Pennsylvania,19055,1320.0,2022-01-11,359900.0,2022
for_sale,5,4,6.38,Medford,New Jersey,8055,3962.0,2019-03-29,719900.0,2019
for_sale,4,3,1.0,Medford,New Jersey,8055,2915.0,1986-11-05,650000.0,1986
for_sale,2,2,0.12,Toms River,New Jersey,8757,1615.0,1996-07-09,315000.0,1996
for_sale,3,2,0.22,Beverly,New Jersey,8010,1520.0,1986-07-15,299900.0,1986
for_sale,4,2,1.11,Tabernacle,New Jersey,8088,2310.0,2018-05-07,350000.0,2018
for_sale,5,3,1.05,Tabernacle,New Jersey,8088,2436.0,2019-01-15,475000.0,2019
for_sale,3,1,0.08,Bristol,Pennsylvania,19007,1248.0,1979-04-18,190000.0,1979
for_sale,1,1,0.04,Trenton,New Jersey,8610,2079.0,2019-05-16,199900.0,2019
for_sale,3,3,0.06,Marlton,New Jersey,8053,1788.0,2007-01-08,320000.0,2007
for_sale,3,6,0.96,Medford,New Jersey,8055,5001.0,2006-12-20,1400000.0,2006
for_sale,4,1,0.11,Ewing,New Jersey,8638,1178.0,2013-10-15,240000.0,2013
for_sale,3,1,0.03,Trenton,New Jersey,8638,1036.0,2018-02-01,89000.0,2018
for_sale,4,4,0.14,Trenton,New Jersey,8638,2160.0,2013-11-06,329000.0,2013
for_sale,4,5,5.9,New Hope,Pennsylvania,18938,4000.0,2013-05-07,2495000.0,2013
for_sale,6,9,13.19,New Hope,Pennsylvania,18938,11083.0,2011-11-22,4995000.0,2011
for_sale,5,1,0.04,Trenton,New Jersey,8618,1582.0,1983-05-16,39900.0,1983
for_sale,4,3,0.14,Levittown,Pennsylvania,19055,1650.0,2022-01-21,320000.0,2022
for_sale,6,9,4.3,New Hope,Pennsylvania,18938,7200.0,2003-05-16,2500000.0,2003
for_sale,4,3,1.65,New Hope,Pennsylvania,18938,3330.0,2011-08-16,914000.0,2011
for_sale,4,2,0.15,Levittown,Pennsylvania,19057,1824.0,2021-06-24,375000.0,2021
for_sale,4,4,50.02,New Hope,Pennsylvania,18938,4620.0,1988-03-11,3300000.0,1988
for_sale,5,3,0.27,Levittown,Pennsylvania,19056,2575.0,2020-04-30,439900.0,2020
for_sale,6,6,5.75,New Hope,Pennsylvania,18938,7345.0,2018-08-03,2395000.0,2018
for_sale,4,3,4.97,New Hope,Pennsylvania,18938,2797.0,1991-09-26,900000.0,1991
for_sale,3,1,0.14,Bristol,Pennsylvania,19007,1018.0,2021-04-27,284900.0,2021
for_sale,4,2,0.0,Fairless Hills,Pennsylvania,19030,1638.0,2020-05-14,329900.0,2020
for_sale,3,2,0.13,Levittown,Pennsylvania,19055,1600.0,2008-02-06,369900.0,2008
for_sale,3,4,0.22,New Hope,Pennsylvania,18938,3519.0,2015-06-01,1099900.0,2015
for_sale,5,5,3.83,Doylestown,Pennsylvania,18902,4500.0,1994-09-29,1295000.0,1994
for_sale,4,3,0.56,Langhorne,Pennsylvania,19047,2500.0,2017-12-08,419900.0,2017
for_sale,5,6,1.18,Newtown,Pennsylvania,18940,5145.0,2020-09-15,1769000.0,2020
for_sale,4,3,1.08,Doylestown,Pennsylvania,18902,3109.0,1979-08-03,649000.0,1979
for_sale,4,3,0.65,Langhorne,Pennsylvania,19047,3420.0,1990-05-07,630000.0,1990
for_sale,3,2,0.16,Levittown,Pennsylvania,19054,1756.0,2015-07-21,375000.0,2015
for_sale,3,3,0.1,Newtown,Pennsylvania,18940,2936.0,2022-01-19,829900.0,2022
for_sale,3,2,0.14,Levittown,Pennsylvania,19054,1553.0,2019-09-16,399900.0,2019
for_sale,3,2,0.16,Levittown,Pennsylvania,19057,1396.0,2021-12-08,299000.0,2021
for_sale,3,2,0.17,Levittown,Pennsylvania,19057,1266.0,2020-03-30,300000.0,2020
for_sale,4,3,2.77,Carversville,Pennsylvania,18913,3654.0,1997-06-10,829000.0,1997
for_sale,4,3,0.76,New Hope,Pennsylvania,18938,3900.0,2013-07-19,732495.0,2013
for_sale,3,4,4.17,New Hope,Pennsylvania,18938,3686.0,2017-08-30,2500000.0,2017
for_sale,2,1,1.0,Solebury,Pennsylvania,18938,784.0,2006-07-20,209000.0,2006
for_sale,4,3,0.96,Doylestown,Pennsylvania,18902,3033.0,1977-05-03,500000.0,1977
for_sale,4,2,0.16,Morrisville,Pennsylvania,19067,1248.0,2014-01-24,289900.0,2014
for_sale,3,3,0.3,Newtown,Pennsylvania,18940,2416.0,2015-08-18,620000.0,2015
for_sale,2,1,0.04,Bristol,Pennsylvania,19007,960.0,1995-02-03,110000.0,1995
for_sale,2,2,2.42,Doylestown,Pennsylvania,18902,1578.0,2016-09-27,769900.0,2016
for_sale,3,3,0.32,Yardley,Pennsylvania,19067,1851.0,2005-04-06,510000.0,2005
for_sale,4,2,1.55,Newtown,Pennsylvania,18940,1909.0,1993-08-25,595000.0,1993
for_sale,3,1,0.28,Levittown,Pennsylvania,19054,1815.0,1992-08-19,379900.0,1992
